,id,app_name,genres,tags,specs,combined_features
362,444680,street fighter v original soundtrack,action,action,downloadable content,action action downloadable content
363,766470,tane dlcemd sd402maersk,simulation,simulation,singleplayer,simulation simulation singleplayer
364,500392,tom clancys rainbow six siegeusa racer pack,action,action,singleplayer,action action singleplayer
365,561950,middleearth shadow of war high resolution texture pack,action,action,singleplayer,action action singleplayer
366,773650,the first thrust of god,adventure,strategy,singleplayer,adventure strategy singleplayer
367,211200,beyond oasis,none,action,singleplayer,none action singleplayer
368,324331,assassins creed unity revolutionary armaments pack,action,action,singleplayer,action action singleplayer
369,521750,romance of the three kingdoms ⅴ with power up kit 三國志ⅴ with パワーアップキット,strategy,strategy,singleplayer,strategy strategy singleplayer
370,426700,rtk makerface cg neo romance set三国志ツクール 顔登録素材 ネオロマンスセット,simulation,simulation,singleplayer,simulation simulation singleplayer
371,334772,project carsracing icons car pack,racing,simulation,singleplayer,racing simulation singleplayer
372,516680,flying baron 1916,action,action,singleplayer,action action singleplayer
373,373870,sisters secrecy arcanum bloodlinespremium edition,adventure,casual,singleplayer,adventure casual singleplayer
374,733710,youfight,indie,early access,multiplayer,indie early access multiplayer
375,509729,rocksmith 2014 edition remastered candleboxfar behind,casual,casual,singleplayer,casual casual singleplayer
376,512060,stay stay democratic peoples republic of korea,adventure,memes,singleplayer,adventure memes singleplayer
377,763210,amelon,adventure,indie,singleplayer,adventure indie singleplayer
378,531200,beneath the cherry trees 桜の樹の下には,adventure,free to play,singleplayer,adventure free to play singleplayer
379,416340,viking saga new world,adventure,strategy,singleplayer,adventure strategy singleplayer
380,639001,chess ultra imperial chess set,casual,strategy,singleplayer,casual strategy singleplayer
381,752080,intergalactic traveler the omega sector,action,action,singleplayer,action action singleplayer
382,591062,jet hero 27000 star,action,strategy,singleplayer,action strategy singleplayer
383,458000,march of the living,adventure,adventure,singleplayer,adventure adventure singleplayer
384,206881,airline tycoon 2 honey airlines dlc,strategy,strategy,singleplayer,strategy strategy singleplayer
385,646770,that galwho was in that thing,none,movie,captions available,none movie captions available
386,326600,pinball arcade season four pack,free to play,simulation,singleplayer,free to play simulation singleplayer
387,574160,senko no ronde 2 旋光の輪舞２,action,action,singleplayer,action action singleplayer
388,604310,fantasy groundsthe last parsec eris betav savage worlds,indie,rpg,multiplayer,indie rpg multiplayer
389,302030,two worlds iipirates of the flying fortress strategy guide,rpg,rpg,singleplayer,rpg rpg singleplayer
390,569000,tom clancys the divisionparade pack,action,action,singleplayer,action action singleplayer
391,434800,the great escape,action,action,singleplayer,action action singleplayer
392,691520,campus notesforget me not ost,adventure,adventure,singleplayer,adventure adventure singleplayer
393,614460,amber tail adventure,action,action,singleplayer,action action singleplayer
394,725500,pereulok the series,adventure,adventure,singleplayer,adventure adventure singleplayer
395,281450,disciples sacred lands gold,strategy,strategy,singleplayer,strategy strategy singleplayer
396,456660,heartomics slimefriends,casual,casual,singleplayer,casual casual singleplayer
397,378580,untamed life of a cougar,action,simulation,singleplayer,action simulation singleplayer
398,667670,expanse,action,action,singleplayer,action action singleplayer
399,270430,cypress inheritance the beginning,action,action,singleplayer,action action singleplayer
400,389120,10 minute barbarian,casual,strategy,singleplayer,casual strategy singleplayer
401,586620,or,casual,casual,singleplayer,casual casual singleplayer
402,450097,fantasy groundstopdown tokensdarkwoulfes token pack vol 8,indie,strategy,multiplayer,indie strategy multiplayer
403,39500,gothic 3,action,rpg,singleplayer,action rpg singleplayer
404,708170,omsi 2 addon express 9106,simulation,simulation,singleplayer,simulation simulation singleplayer
405,454890,project starship,action,indie,singleplayer,action indie singleplayer
406,440200,the unearthing,none,movie,none,none movie none
407,523160,alices patchworks 2,casual,indie,singleplayer,casual indie singleplayer
408,520643,ashes of the singularity escalationturtle wars dlc,indie,strategy,singleplayer,indie strategy singleplayer
409,662560,space shock 3,action,action,singleplayer,action action singleplayer
410,325144,xplane 10 addoncarenadom20j 201,simulation,simulation,singleplayer,simulation simulation singleplayer
411,299800,the land of eyas,action,action,singleplayer,action action singleplayer
412,409370,monster rpg 2,indie,rpg,singleplayer,indie rpg singleplayer
413,559880,thanksgiving content pack,casual,strategy,singleplayer,casual strategy singleplayer
414,485210,fantasy grounds35epfrpg sh4 crucible of faith,indie,strategy,multiplayer,indie strategy multiplayer
415,402850,miner mayhem,action,indie,singleplayer,action indie singleplayer
416,295016,rocksmith 2014 foreignercold as ice,casual,casual,singleplayer,casual casual singleplayer
417,480590,pixel puzzles ultimatepuzzle pack owls,casual,indie,singleplayer,casual indie singleplayer
418,743640,achievement clicker,action,casual,singleplayer,action casual singleplayer
419,710960,enceladus,action,indie,singleplayer,action indie singleplayer
420,492953,rocksmith 2014 bad religionsorrow,casual,casual,singleplayer,casual casual singleplayer
421,597420,fantasy groundspathfinder rpgbestiary 1 pack pfrpg,indie,rpg,multiplayer,indie rpg multiplayer
422,739000,grobda remix,adventure,adventure,singleplayer,adventure adventure singleplayer
423,315340,ares extinction agenda ex,action,action,singleplayer,action action singleplayer
424,522040,princess remedy 2 in a heap of trouble,action,indie,singleplayer,action indie singleplayer
425,771610,neoballs,indie,indie,singleplayer,indie indie singleplayer
426,412150,midsummer night,adventure,adventure,singleplayer,adventure adventure singleplayer
427,303530,sentris,indie,indie,singleplayer,indie indie singleplayer
428,431350,dariusburst chronicle savioursdarius odyssey digital guidebook,action,action,singleplayer,action action singleplayer
429,553190,woodle tree 2 worldssoundtrack,action,action,singleplayer,action action singleplayer
430,731590,midnight ultra,action,indie,singleplayer,action indie singleplayer
431,216174,airmech prime,action,action,singleplayer,action action singleplayer
432,421900,shadowrun chronicles infected directors cut,indie,strategy,singleplayer,indie strategy singleplayer
433,571530,superdimension neptune vs sega hard girls 超次元大戦ネプテューヌvsセガハードガールズ夢の合体スペシャル 超次元大戰戰機少女vs sega主機娘夢幻合體特別版,action,rpg,singleplayer,action rpg singleplayer
434,396910,eschatos original soundtrack steam edition,action,action,singleplayer,action action singleplayer
435,329200,astray,adventure,adventure,singleplayer,adventure adventure singleplayer
436,439950,frontier,action,early access,singleplayer,action early access singleplayer
437,762300,white daychristmas costumesunga kim,action,action,singleplayer,action action singleplayer
438,229755,rpg maker vx acecinematic soundtrack music pack,design amp illustration,designillustration,downloadable content,design amp illustration designillustration downloadable content
439,342838,rocksmith 2014 slayerseasons in the abyss,casual,casual,singleplayer,casual casual singleplayer
440,453090,parkitect,indie,early access,singleplayer,indie early access singleplayer
441,342822,rocksmith 2014 dethklokthunderhorse,casual,casual,singleplayer,casual casual singleplayer
442,675804,rc plane 3red baron,racing,simulation,singleplayer,racing simulation singleplayer
443,708523,eve valkyrie warzone x24 gold capsule,action,action,online multiplayer,action action online multiplayer
444,252570,depths of fear knossos,action,indie,singleplayer,action indie singleplayer
445,450810,mordheim city of the damnedwolfpriest of ulric,rpg,strategy,singleplayer,rpg strategy singleplayer
446,256524,platform clutter scenery pack,simulation,simulation,singleplayer,simulation simulation singleplayer
447,292760,rise of prussia gold,strategy,strategy,singleplayer,strategy strategy singleplayer
448,295067,rocksmith 2014 rage against the machinedown rodeo,casual,casual,singleplayer,casual casual singleplayer
449,623617,xplane 11addon aerosoftairport scel santiago international 20,simulation,simulation,singleplayer,simulation simulation singleplayer
450,528057,tales of berseriajapanese fairy and menagerie costumes set,action,action,singleplayer,action action singleplayer
451,659160,rain of pumpkins,action,action,singleplayer,action action singleplayer
452,200440,two worlds iipirates of the flying fortress,rpg,rpg,singleplayer,rpg rpg singleplayer
453,624850,rpg maker mvkarugamo contemporary bgm pack 02,design amp illustration,designillustration,downloadable content,design amp illustration designillustration downloadable content
454,498830,mustache in hell,action,indie,singleplayer,action indie singleplayer
455,34010,alpha protocol,action,rpg,singleplayer,action rpg singleplayer
456,451000,ember kaboom,action,action,singleplayer,action action singleplayer
457,385060,the last warlock,indie,strategy,singleplayer,indie strategy singleplayer
458,624660,free enterprise,none,comedy,captions available,none comedy captions available
459,493580,hidden object12 in 1 bundle,adventure,adventure,singleplayer,adventure adventure singleplayer
